0.0054195	-25	0.0115259
0.00544218	-26	0.0118504
0.00546485	-10	0.0118089
0.00548753	4	0.0116338
0.0055102	4	0.0114627
0.00553288	-6	0.0113402
0.00555556	-10	0.0113102
0.00557823	0	0.0110566
0.00560091	8	0.010988
0.00562358	1	0.0107641
0.00564626	-14	0.0108367
0.00566893	-20	0.0110421
0.00569161	-7	0.0109515
0.00571429	11	0.0109526
0.00573696	18	0.0111106
0.00575964	14	0.0111754
0.00578231	9	0.0111266
0.00580499	8	0.0110565
0.00582766	7	0.0109655
0.00585034	5	0.0108318
0.00587302	8	0.0107683
0.00589569	20	0.0109753
0.00591837	29	0.0113794
0.00594104	25	0.0116848
0.00596372	13	0.0117143
0.00598639	9	0.0116534
0.00600907	16	0.0117509
0.00603175	21	0.0119582
0.00605442	12	0.0119592
0.0060771	-3	0.0117583
0.00609977	-6	0.0116292
0.00612245	5	0.0114806
0.00614512	15	0.0115595
0.0061678	14	0.0116142
0.00619048	9	0.0115556
0.00621315	12	0.0115655
0.00623583	24	0.0118443
0.0062585	32	0.0122962
0.00628118	29	0.0126707
0.00630385	18	0.0127902
0.00632653	7	0.0126604
0.00634921	4	0.0124662
0.00637188	8	0.0123661
0.00639456	16	0.0124476
0.00641723	17	0.0125496
0.00643991	4	0.012358
0.00646259	-14	0.0123948
0.00648526	-16	0.0124756
0.00650794	1	0.0122183
0.00653061	14	0.0122583
0.00655329	1	0.0120058
0.00657596	-28	0.0123644
0.00659864	-39	0.0129616
0.00662132	-20	0.0131194
0.00664399	5	0.0129374
0.00666667	8	0.0128267
0.00668934	-5	0.0126512
0.00671202	-12	0.0126366
0.00673469	-4	0.012443
0.00675737	-2	0.0122088
0.00678005	-18	0.0123387
0.00680272	-36	0.0128692
0.0068254	-33	0.0133205
0.00684807	-12	0.0132909
0.00687075	4	0.0130826
0.00689342	0	0.0127893
0.0069161	-12	0.0127716
0.00693878	-16	0.012844
0.00696145	-8	0.0127354
0.00698413	1	0.0124723
0.0070068	1	0.012215
0.00702948	-6	0.0120757
0.00705215	-15	0.0121413
0.00707483	-21	0.0123399
0.00709751	-19	0.0124892
0.00712018	-11	0.0124558
0.00714286	-3	0.0122438
0.00716553	-1	0.0119917
0.00718821	0	0.0117229
0.00721088	7	0.011617
0.00723356	18	0.0117601
0.00725624	19	0.0119224
0.00727891	7	0.011812
0.00730159	-6	0.0116817
0.00732426	-5	0.0115319
0.00734694	8	0.0114527
0.00736961	17	0.0115771
0.00739229	11	0.0115642
0.00741497	2	0.0113497
0.00743764	6	0.0112298
0.00746032	22	0.0114713
0.00748299	34	0.0119764
0.00750567	24	0.0122459
0.00752834	-3	0.0120386
0.00755102	-27	0.0123741
0.0075737	-26	0.0126796
0.00759637	-3	0.0124626
0.00761905	19	0.0126091
0.00764172	16	0.0126852
0.0076644	-8	0.0125801
0.00768707	-23	0.0128137
0.00770975	-11	0.0127731
0.00773243	13	0.0127782
0.0077551	18	0.0128952
0.00777778	-5	0.0127182
0.00780045	-29	0.0130833
0.00782313	-25	0.0133505
0.0078458	-3	0.0131184
0.00786848	6	0.0129588
0.00789116	-8	0.0128476
0.00791383	-25	0.0131201
0.00793651	-22	0.0133192
0.00795918	-1	0.013043
0.00798186	15	0.0130868
0.00800454	15	0.0131297
0.00802721	10	0.0130596
0.00804989	6	0.0129013
0.00807256	4	0.0127017
0.00809524	4	0.0125066
0.00811791	11	0.0124728
0.00814059	28	0.012821
0.00816327	39	0.0134079
0.00818594	27	0.0137127
0.00820862	-2	0.0134501
0.00823129	-20	0.0135969
0.00825397	-12	0.0135611
0.00827664	12	0.0135261
0.00829932	23	0.0137385
0.008322	15	0.0137668
0.00834467	5	0.0135702
0.00836735	9	0.0134678
0.00839002	17	0.013547
0.0084127	12	0.0135123
0.00843537	-5	0.0133214
0.00845805	-15	0.0133591
0.00848073	-6	0.0131941
0.0085034	8	0.0130776
0.00852608	8	0.0129638
0.00854875	-6	0.0128076
0.00857143	-11	0.0127671
0.0085941	0	0.0124809
0.00861678	13	0.0124925
0.00863946	8	0.0123918
0.00866213	-10	0.0123382
0.00868481	-22	0.0125548
0.00870748	-16	0.012632
0.00873016	-8	0.0125282
0.00875283	-7	0.0124042
0.00877551	-8	0.0123055
0.00879819	3	0.0120968
0.00882086	16	0.0121844
0.00884354	10	0.0121354
0.00886621	-21	0.0123341
0.00888889	-50	0.0131786
0.00891156	-51	0.0140266
0.00893424	-26	0.0142951
0.00895692	-2	0.0140194
0.00897959	3	0.0137723
0.00900227	-8	0.0136429
0.00902494	-18	0.0137406
0.00904762	-24	0.0139706
0.00907029	-28	0.0142852
0.00909297	-28	0.0145927
0.00911565	-18	0.0146691
0.00913832	-1	0.0143626
0.009161	11	0.0142872
0.00918367	11	0.0142135
0.00920635	0	0.0138948
0.00922902	-9	0.0137851
0.0092517	-11	0.0137226
0.00927438	-8	0.0135943
0.00929705	-6	0.0134241
0.00931973	-12	0.0133921
0.0093424	-17	0.013473
0.00936508	-9	0.0133727
0.00938776	15	0.0134092
0.00941043	37	0.0139381
0.00943311	39	0.0145
0.00945578	21	0.0146458
0.00947846	11	0.014564
0.00950113	24	0.0147756
0.00952381	44	0.0154308
0.00954649	41	0.0160041
0.00956916	14	0.0159592
0.00959184	-11	0.015848
0.00961451	-11	0.0157393
0.00963719	6	0.0155209
0.00965986	20	0.0156213
0.00968254	25	0.0158316
0.00970522	28	0.0161044
0.00972789	26	0.0163263
0.00975057	8	0.0161396
0.00977324	-18	0.0161813
0.00979592	-25	0.0163791
0.00981859	-7	0.0161688
0.00984127	16	0.016165
0.00986395	16	0.0161613
0.00988662	-2	0.0158438
0.0099093	-11	0.0157352
0.00993197	-5	0.0154945
0.00995465	2	0.0151919
0.00997732	-1	0.0148737
0.01	-5	0.0146524
0.0100227	1	0.0143463
0.0100454	8	0.014204
0.010068	4	0.0139752
0.0100907	-6	0.0137964
0.0101134	-9	0.0136889
0.0101361	-5	0.0134941
0.0101587	-7	0.0133485
0.0101814	-16	0.0134079
0.0102041	-16	0.013466
0.0102268	-1	0.0131865
0.0102494	9	0.0130927
0.0102721	-3	0.0128664
0.0102948	-19	0.0130039
0.0103175	-10	0.0129365
0.0103401	24	0.0131846
0.0103628	47	0.0139428
0.0103855	31	0.0143252
0.0104082	-5	0.0141161
0.0104308	-27	0.014405
0.0104535	-22	0.0145753
0.0104762	-7	0.0144054
0.0104989	-1	0.0141049
0.0105215	-1	0.013811
0.0105442	4	0.0135911
0.0105669	13	0.0135778
0.0105896	18	0.013677
0.0106122	14	0.0136842
0.0106349	5	0.0134895
0.0106576	-6	0.0133216
0.0106803	-11	0.0132695
0.0107029	-7	0.013129
0.0107256	4	0.0129243
0.0107483	10	0.0128587
0.010771	2	0.0126153
0.0107937	-14	0.0126463
0.0108163	-22	0.012856
0.010839	-14	0.0128817
0.0108617	1	0.0126153
0.0108844	10	0.0125567
0.010907	12	0.0125442
0.0109297	13	0.0125544
0.0109524	13	0.0125644
0.0109751	7	0.0124396
0.0109977	-3	0.012228
0.0110204	-8	0.0121332
0.0110431	-2	0.011906
0.0110658	9	0.0118408
0.0110884	14	0.0118893
0.0111111	5	0.0117348
0.0111338	-15	0.011808
0.0111565	-34	0.0123056
0.0111791	-39	0.0129041
0.0112018	-26	0.0131977
0.0112245	-7	0.0130587
0.0112472	0	0.0127659
0.0112698	-6	0.0126142
0.0112925	-12	0.0126005
0.0113152	-7	0.0124749
0.0113379	5	0.0123073
0.0113605	11	0.012278
0.0113832	9	0.0122045
0.0114059	6	0.0120654
0.0114286	5	0.011907
0.0114512	2	0.0116849
0.0114739	-5	0.011535
0.0114966	-7	0.0114333
0.0115193	3	0.0112442
0.011542	18	0.0113957
0.0115646	17	0.0115214
0.0115873	-1	0.0112855
0.01161	-20	0.0114808
0.0116327	-25	0.011784
0.0116553	-16	0.0118785
0.011678	-6	0.0117467
0.0117007	-1	0.0115057
0.0117234	5	0.0113599
0.011746	15	0.0114415
0.0117687	20	0.0116334
0.0117914	12	0.0116416
0.0118141	-8	0.0115599
0.0118367	-30	0.0119734
0.0118594	-40	0.0126018
0.0118821	-34	0.0130815
0.0119048	-18	0.0131918
0.0119274	-3	0.0129633
0.0119501	0	0.0126726
0.0119728	-9	0.0125903
0.0119955	-20	0.0127564
0.0120181	-19	0.0128964
0.0120408	-7	0.0127642
0.0120635	7	0.012635
0.0120862	14	0.0126656
0.0121088	11	0.0126282
0.0121315	3	0.0124124
0.0121542	-5	0.0122462
0.0121769	-3	0.0120389
0.0121995	12	0.012038
0.0122222	30	0.0124407
0.0122449	35	0.0129465
0.0122676	21	0.0131271
0.0122902	-2	0.0128776
0.0123129	-11	0.0128355
0.0123356	-2	0.0125926
0.0123583	11	0.0125569
0.012381	11	0.012522
0.0124036	2	0.012286
0.0124263	-2	0.0120554
0.012449	6	0.0119197
0.0124717	14	0.0119663
0.0124943	10	0.0119222
0.012517	0	0.0116549
0.0125397	2	0.0114384
0.0125624	21	0.0116528
0.012585	43	0.0123556
0.0126077	46	0.01311
0.0126304	29	0.0134662
0.0126531	12	0.0134334
0.0126757	12	0.0134012
0.0126984	21	0.0135716
0.0127211	19	0.0136933
0.0127438	1	0.0134087
0.0127664	-12	0.0133771
0.0127891	-3	0.0131445
0.0128118	16	0.0132085
0.0128345	17	0.0132935
0.0128571	-3	0.0130627
0.0128798	-21	0.0132407
0.0129025	-18	0.0133474
0.0129252	-6	0.0131826
0.0129478	-6	0.0130216
0.0129705	-15	0.013066
0.0129932	-15	0.0131093
0.0130159	-1	0.0128378
0.0130385	8	0.0127294
0.0130612	-1	0.0124664
0.0130839	-14	0.0125008
0.0131066	-10	0.0124447
0.0131293	5	0.0122778
0.0131519	8	0.0121819
0.0131746	-6	0.0120433
0.0131973	-18	0.0121768
0.01322	-14	0.0122177
0.0132426	-6	0.0120783
0.0132653	-9	0.0120093
0.013288	-13	0.0120315
0.0133107	-7	0.0119187
0.0133333	0	0.0116515
0.013356	-11	0.0116368
0.0133787	-38	0.0122279
0.0134014	-50	0.0130748
0.013424	-32	0.0134991
0.0134467	-3	0.0132637
0.0134694	7	0.0131233
0.0134921	-4	0.0129187
0.0135147	-13	0.0129206
0.0135374	-7	0.0127878
0.0135601	4	0.0125908
0.0135828	6	0.012443
0.0136054	2	0.0122089
0.0136281	-4	0.0120248
0.0136508	-14	0.0120691
0.0136735	-23	0.0123142
0.0136961	-21	0.0125089
0.0137188	-2	0.0122733
0.0137415	19	0.0124241
0.0137642	23	0.0126612
0.0137868	15	0.0127137
0.0138095	11	0.0126753
0.0138322	19	0.0128171
0.0138549	23	0.0130454
0.0138776	11	0.0129995
0.0139002	-2	0.0127529
0.0139229	1	0.0124894
0.0139456	13	0.0125008
0.0139683	15	0.0125569
0.0139909	3	0.0123426
0.0140136	-6	0.0122004
0.0140363	1	0.0119493
0.014059	14	0.0119953
0.0140816	15	0.0120626
0.0141043	3	0.0118594
0.014127	-9	0.0117953
0.0141497	-8	0.0117102
0.0141723	6	0.0115822
0.014195	20	0.0117709
0.0142177	22	0.0120003
0.0142404	7	0.0118882
0.014263	-13	0.0119131
0.0142857	-19	0.012072
0.0143084	-5	0.0119134
0.0143311	12	0.0119154
0.0143537	10	0.0118724
0.0143764	-9	0.011808
0.0143991	-19	0.0119693
0.0144218	-9	0.0119027
0.0144444	5	0.0117479
0.0144671	0	0.0114845
0.0144898	-17	0.0116082
0.0145125	-23	0.0118636
0.0145351	-8	0.011777
0.0145578	11	0.0117596
0.0145805	14	0.0118098
0.0146032	2	0.0115899
0.0146259	-7	0.011487
0.0146485	-5	0.0113415
0.0146712	4	0.0111769
0.0146939	12	0.0111954
0.0147166	12	0.0112134
0.0147392	3	0.0110293
0.0147619	-10	0.0110062
0.0147846	-17	0.0111406
0.0148073	-9	0.0110926
0.0148299	7	0.0110008
0.0148526	14	0.0110681
0.0148753	13	0.0111114
0.014898	14	0.0111761
0.0149206	21	0.0113964
0.0149433	19	0.0115669
0.014966	3	0.0113748
0.0149887	-15	0.0114561
0.0150113	-16	0.011558
0.015034	-3	0.0113661
0.0150567	3	0.0111785
0.0150794	-6	0.0110624
0.015102	-17	0.0111955
0.0151247	-19	0.0113705
0.0151474	-20	0.011564
0.0151701	-26	0.0118876
0.0151927	-26	0.0122041
0.0152154	-7	0.0120874
0.0152381	17	0.0121975
0.0152608	21	0.0123949
0.0152834	1	0.0121394
0.0153061	-17	0.0122484
0.0153288	-10	0.012198
0.0153515	11	0.0121711
0.0153741	19	0.0123242
0.0153968	6	0.0121824
0.0154195	-6	0.0120438
0.0154422	-2	0.0118186
0.0154649	15	0.0118899
0.0154875	28	0.0122511
0.0155102	26	0.0125594
0.0155329	9	0.0124796
0.0155556	-11	0.0124464
0.0155782	-20	0.0126158
0.0156009	-8	0.0125123
0.0156236	13	0.0125232
0.0156463	24	0.0127805
0.0156689	15	0.0128303
0.0156916	6	0.0126772
0.0157143	12	0.012662
0.015737	28	0.0130059
0.0157596	30	0.0133869
0.0157823	10	0.013311
0.015805	-13	0.013304
0.0158277	-18	0.0134093
0.0158503	-2	0.0131535
0.015873	18	0.0132621
0.0158957	26	0.0135477
0.0159184	15	0.0135803
0.015941	-6	0.0134103
0.0159637	-20	0.0135581
0.0159864	-13	0.0135456
0.0160091	5	0.013354
0.0160317	11	0.0133012
0.0160544	-7	0.0131599
0.0160771	-26	0.0134478
0.0160998	-15	0.0134826
0.0161224	21	0.0136511
0.0161451	43	0.0143092
0.0161678	28	0.0146161
0.0161905	1	0.0143108
0.0162132	-1	0.0140124
0.0162358	18	0.0141018
0.0162585	25	0.0143461
0.0162812	4	0.0141142
0.0163039	-19	0.0142237
0.0163265	-19	0.0143308
0.0163492	-5	0.0141216
0.0163719	-3	0.0138723
0.0163946	-17	0.0139424
0.0164172	-27	0.0142351
0.0164399	-24	0.0144541
0.0164626	-19	0.014556
0.0164853	-24	0.0147677
0.0165079	-31	0.0151317
0.0165306	-30	0.015465
0.0165533	-24	0.0156564
0.016576	-18	0.0157089
0.0165986	-9	0.0155585
0.0166213	2	0.0152545
0.016644	6	0.015047
0.0166667	-5	0.0148218
0.0166893	-21	0.0149603
0.016712	-24	0.015163
0.0167347	-12	0.015092
0.0167574	-9	0.0149555
0.01678	-24	0.0151582
0.0168027	-39	0.0156928
0.0168254	-31	0.016036
0.0168481	-4	0.0157661
0.0168707	11	0.0156593
0.0168934	2	0.015353
0.0169161	-16	0.0153675
0.0169388	-22	0.0155162
0.0169615	-13	0.0154598
0.0169841	-4	0.0152029
0.0170068	-2	0.0149069
0.0170295	-3	0.0146399
0.0170522	-6	0.0144462
0.0170748	-9	0.0143241
0.0170975	-10	0.0142271
0.0171202	-5	0.0140203
0.0171429	3	0.0137732
0.0171655	9	0.0136662
0.0171882	12	0.0136288
0.0172109	15	0.0136596
0.0172336	16	0.013712
0.0172562	7	0.0135615
0.0172789	-6	0.013392
0.0173016	-11	0.0133384
0.0173243	1	0.0130617
0.0173469	16	0.0131276
0.0173696	16	0.013192
0.0173923	7	0.0130532
0.017415	7	0.0129175
0.0174376	20	0.0130763
0.0174603	26	0.013366
0.017483	12	0.0133354
0.0175057	-2	0.0130813
0.0175283	7	0.0129449
0.017551	33	0.0133946
0.0175737	42	0.0140359
0.0175964	19	0.0141472
0.017619	-11	0.0140766
0.0176417	-18	0.0141646
0.0176644	-3	0.0139143
0.0176871	9	0.0138041
0.0177098	4	0.0135843
0.0177324	-2	0.0133246
0.0177551	5	0.0131379
0.0177778	18	0.0132469
0.0178005	20	0.0133983
0.0178231	17	0.0134791
0.0178458	24	0.013715
0.0178685	42	0.0143491
0.0178912	47	0.0150812
0.0179138	28	0.0153708
0.0179365	2	0.0150711
0.0179592	1	0.0147556
0.0179819	24	0.0149628
0.0180045	42	0.015569
0.0180272	34	0.0159823
0.0180499	15	0.0159602
0.0180726	11	0.015849
0.0180952	27	0.016099
0.0181179	37	0.0165677
0.0181406	24	0.0167343
0.0181633	4	0.0164488
0.0181859	-3	0.0161473
0.0182086	5	0.0158973
0.0182313	7	0.0156978
0.018254	-5	0.015458
0.0182766	-16	0.0154701
0.0182993	-9	0.0153251
0.018322	12	0.0152505
0.0183447	21	0.0153794
0.0183673	8	0.015214
0.01839	-13	0.0151643
0.0184127	-24	0.0153624
0.0184354	-22	0.0155113
0.018458	-19	0.0155895
0.0184807	-20	0.0156884
0.0185034	-20	0.015785
0.0185261	-19	0.0158571
0.0185488	-22	0.0159948
0.0185714	-29	0.0162864
0.0185941	-32	0.0166387
0.0186168	-25	0.0168262
0.0186395	-13	0.0167404
0.0186621	-10	0.0165893
0.0186848	-18	0.0166209
0.0187075	-30	0.0169209
0.0187302	-36	0.0173487
0.0187528	-35	0.0177444
0.0187755	-28	0.0179743
0.0187982	-20	0.0180198
0.0188209	-14	0.0179296
0.0188435	-13	0.0178191
0.0188662	-18	0.0178232
0.0188889	-27	0.0180289
0.0189116	-32	0.0183422
0.0189342	-28	0.0185587
0.0189569	-15	0.0184789
0.0189796	1	0.018087
0.0190023	11	0.0179281
0.0190249	11	0.0177728
0.0190476	4	0.017464
0.0190703	0	0.0170724
0.019093	2	0.0167345
0.0191156	2	0.0164041
0.0191383	-10	0.0162606
0.019161	-25	0.0164565
0.0191837	-26	0.0166705
0.0192063	-9	0.0164985
0.019229	8	0.016308
0.0192517	11	0.016189
0.0192744	4	0.0159157
0.0192971	5	0.0156709
0.0193197	16	0.0156783
0.0193424	19	0.0157528
0.0193651	4	0.0154893
0.0193878	-15	0.0154783
0.0194104	-17	0.0155124
0.0194331	0	0.0151646
0.0194558	18	0.0152282
0.0194785	24	0.0154249
0.0195011	24	0.0156171
0.0195238	21	0.0157378
0.0195465	11	0.0156316
0.0195692	-10	0.0155053
0.0195918	-26	0.0157406
0.0196145	-20	0.0158361
0.0196372	7	0.015638
0.0196599	32	0.0160049
0.0196825	36	0.0164532
0.0197052	26	0.0166672
0.0197279	14	0.0166074
0.0197506	7	0.016392
0.0197732	4	0.0161142
0.0197959	5	0.015865
0.0198186	10	0.0157335
0.0198413	14	0.0156946
0.0198639	11	0.0155894
0.0198866	-2	0.0152847
0.0199093	-15	0.0152783
0.019932	-18	0.0153393
0.0199546	-9	0.0151972
0.0199773	7	0.0150134
0.02	22	0.01517
0.0200227	27	0.0154353
0.0200454	14	0.0154031
0.020068	-7	0.0152147
0.0200907	-21	0.0153444
0.0201134	-17	0.0153815
0.0201361	-7	0.0151936
0.0201587	-4	0.0149426
0.0201814	-10	0.0148318
0.0202041	-12	0.0147683
0.0202268	-4	0.0145269
0.0202494	4	0.0142909
0.0202721	4	0.0140602
0.0202948	3	0.0138122
0.0203175	9	0.0137043
0.0203401	17	0.0137782
0.0203628	14	0.0137832
0.0203855	1	0.0134965
0.0204082	-6	0.0133285
0.0204308	-2	0.0130745
0.0204535	3	0.0128486
0.0204762	-2	0.0126054
0.0204989	-10	0.012547
0.0205215	-4	0.0123553
0.0205442	17	0.0124595
0.0205669	35	0.0129648
0.0205896	35	0.0134589
0.0206122	16	0.0135159
0.0206349	-7	0.0133698
0.0206576	-21	0.0135408
0.0206803	-17	0.0136184
0.0207029	4	0.0134027
0.0207256	27	0.0137076
0.0207483	36	0.0142074
0.020771	27	0.0144942
0.0207937	10	0.0143935
0.0208163	0	0.0140708
0.020839	4	0.013845
0.0208617	13	0.013826
0.0208844	19	0.013942
0.020907	16	0.0139882
0.0209297	5	0.0137866
0.0209524	-8	0.0136569
0.0209751	-11	0.0135973
0.0209977	2	0.0133373
0.0210204	18	0.0134419
0.0210431	16	0.0134992
0.0210658	-7	0.0133535
0.0210884	-28	0.0136819
0.0211111	-26	0.0139581
0.0211338	-10	0.0138693
0.0211565	-4	0.013648
0.0211791	-15	0.0136784
0.0212018	-26	0.0139546
0.0212245	-24	0.0141798
0.0212472	-18	0.0142655
0.0212698	-19	0.0143716
0.0212925	-28	0.0146772
0.0213152	-29	0.0149983
0.0213379	-19	0.015088
0.0213605	-2	0.0147946
0.0213832	12	0.0147319
0.0214059	23	0.0149173
0.0214286	27	0.0151882
0.0214512	17	0.0152288
0.0214739	-3	0.0149547
0.0214966	-19	0.0150454
0.0215193	-22	0.0152013
0.021542	-18	0.015264
0.0215646	-18	0.0153254
0.0215873	-21	0.0154526
0.02161	-20	0.0155546
0.0216327	-16	0.0155645
0.0216553	-18	0.0156191
0.021678	-22	0.0157622
0.0217007	-17	0.01579
0.0217234	-4	0.0155256
0.021746	2	0.0152224
0.0217687	-10	0.0151053
0.0217914	-26	0.0153496
0.0218141	-26	0.0155883
0.0218367	-11	0.0154855
0.0218594	-1	0.0151607
0.0218821	-6	0.0149553
0.0219048	-12	0.014889
0.0219274	-5	0.0146673
0.0219501	8	0.0145178
0.0219728	13	0.0144838
0.0219955	7	0.014316
0.0220181	1	0.0140175
0.0220408	-1	0.0137256
0.0220635	-5	0.01353
0.0220862	-9	0.0134284
0.0221088	-3	0.0131946
